dataset,method,family,seed,fit_time_sec,n_iter,n_model_evals,rmse,converged,error,theta_init_source,zzu_best_transform
exponential_multiplicative,reciprocal_no_smear,linearized_ols,6,2.720800000011181e-05,,,103.27726367715132,,,,
exponential_multiplicative,reciprocal_smear,linearized_ols,6,2.566599999997976e-05,,,50.37962486576134,,,,
exponential_multiplicative,power_0.5_smear,linearized_ols,6,2.854199999990925e-05,,,8.658243520185408,,,,
exponential_multiplicative,power_2_smear,linearized_ols,6,2.7124999999905697e-05,,,18.509764613753937,,,,
exponential_multiplicative,boxcox_no_smear,linearized_ols,6,0.005428500000000058,,,6.2317832007748,,,,
exponential_multiplicative,boxcox_smear,linearized_ols,6,0.005430999999999964,,,6.220547520678736,,,,
exponential_multiplicative,yeojohnson_no_smear,linearized_ols,6,0.005985832999999996,,,6.115164436139375,,,,
exponential_multiplicative,yeojohnson_smear,linearized_ols,6,0.0059999159999999385,,,6.092983032330564,,,,
exponential_multiplicative,GD,nonlinear,6,0.12584562499999996,5000.0,35001.0,6.406213652740419,False,,heuristic,
exponential_multiplicative,GN,nonlinear,6,0.0008624580000000659,24.0,169.0,6.4261668041270426,True,,heuristic,
exponential_multiplicative,BFGS,nonlinear,6,0.0009415420000000729,11.0,183.0,6.426166810125971,True,,heuristic,
exponential_multiplicative,ZZU,zzu_hybrid,6,0.0011968340000001465,9.0,145.0,6.409582423855941,True,,,log_smear
exponential_multiplicative,BFGS_warmstart,nonlinear,6,0.0007357499999998129,9.0,144.0,6.42616680213479,True,,zzu_screen,
exponential_multiplicative,identity,linearized_ols,7,3.095799999996984e-05,,,12.154959669380831,,,,
exponential_multiplicative,log_no_smear,linearized_ols,7,3.0291999999931818e-05,,,8.794299726688145,,,,
exponential_multiplicative,log_smear,linearized_ols,7,2.9499999999904603e-05,,,8.480500105825875,,,,
exponential_multiplicative,reciprocal_no_smear,linearized_ols,7,2.995800000005211e-05,,,60.113857186043184,,,,
exponential_multiplicative,reciprocal_smear,linearized_ols,7,2.837500000008042e-05,,,38.23208177784575,,,,
exponential_multiplicative,power_0.5_smear,linearized_ols,7,2.9708000000017165e-05,,,10.792957776488183,,,,
exponential_multiplicative,power_2_smear,linearized_ols,7,2.9917000000212468e-05,,,17.638919463695665,,,,
exponential_multiplicative,boxcox_no_smear,linearized_ols,7,0.005804041999999843,,,8.794299726688145,,,,
exponential_multiplicative,boxcox_smear,linearized_ols,7,0.005622374999999957,,,8.480500105825875,,,,
exponential_multiplicative,yeojohnson_no_smear,linearized_ols,7,0.006265291000000062,,,8.780233314225738,,,,
exponential_multiplicative,yeojohnson_smear,linearized_ols,7,0.006295959000000018,,,8.442608736990929,,,,
exponential_multiplicative,GD,nonlinear,7,0.1282492909999997,5000.0,35001.0,8.507090516775996,False,,heuristic,
exponential_multiplicative,GN,nonlinear,7,0.0008110409999999568,23.0,162.0,8.514721741589383,True,,heuristic,
exponential_multiplicative,BFGS,nonlinear,7,0.0009245419999999172,11.0,182.0,8.514721741621678,True,,heuristic,
exponential_multiplicative,ZZU,zzu_hybrid,7,0.0011798750000000524,9.0,145.0,8.517762466102043,True,,,log_smear
exponential_multiplicative,BFGS_warmstart,nonlinear,7,0.0007507090000000716,9.0,144.0,8.514721742080562,True,,zzu_screen,
exponential_multiplicative,identity,linearized_ols,8,2.8417000000224846e-05,,,11.473391828984155,,,,
exponential_multiplicative,log_no_smear,linearized_ols,8,2.8959000000217117e-05,,,8.538690081948955,,,,
exponential_multiplicative,log_smear,linearized_ols,8,2.691700000001518e-05,,,8.157442980852903,,,,
exponential_multiplicative,reciprocal_no_smear,linearized_ols,8,2.7665999999815227e-05,,,44.72593622570423,,,,
exponential_multiplicative,reciprocal_smear,linearized_ols,8,2.691700000001518e-05,,,28.00437753856434,,,,
exponential_multiplicative,power_0.5_smear,linearized_ols,8,2.9500000000126647e-05,,,10.123777868341023,,,,
exponential_multiplicative,power_2_smear,linearized_ols,8,2.799999999991698e-05,,,18.512804345402554,,,,
exponential_multiplicative,boxcox_no_smear,linearized_ols,8,0.005685249999999975,,,8.538690081948955,,,,
exponential_multiplicative,boxcox_smear,linearized_ols,8,0.005795667000000115,,,8.157442980852903,,,,
exponential_multiplicative,yeojohnson_no_smear,linearized_ols,8,0.006331874999999876,,,8.508229577736504,,,,
exponential_multiplicative,yeojohnson_smear,linearized_ols,8,0.0062313329999996725,,,8.06440029565943,,,,
exponential_multiplicative,GD,nonlinear,8,0.12762237500000007,5000.0,35001.0,8.231028472643173,False,,heuristic,
exponential_multiplicative,GN,nonlinear,8,0.0007597920000002034,22.0,155.0,8.237912341631311,True,,heuristic,
exponential_multiplicative,BFGS,nonlinear,8,0.0008647080000003804,11.0,172.0,8.237912341538733,True,,heuristic,
exponential_multiplicative,ZZU,zzu_hybrid,8,0.0012338330000001285,9.0,144.0,8.248007841182265,True,,,log_smear
exponential_multiplicative,BFGS_warmstart,nonlinear,8,0.000733542000000309,9.0,143.0,8.237912341536486,True,,zzu_screen,
exponential_multiplicative,identity,linearized_ols,9,2.745799999992471e-05,,,10.693527492626881,,,,
exponential_multiplicative,log_no_smear,linearized_ols,9,2.774999999965999e-05,,,7.964067264480312,,,,
exponential_multiplicative,log_smear,linearized_ols,9,2.562499999969603e-05,,,7.577592170123185,,,,
exponential_multiplicative,reciprocal_no_smear,linearized_ols,9,2.7291999999956573e-05,,,45.016494949420284,,,,
exponential_multiplicative,reciprocal_smear,linearized_ols,9,2.5749999999824524e-05,,,27.226104471049315,,,,
exponential_multiplicative,power_0.5_smear,linearized_ols,9,2.8207999999807498e-05,,,9.63722372329692,,,,
exponential_multiplicative,power_2_smear,linearized_ols,9,2.7124999999905697e-05,,,16.345869546198198,,,,
exponential_multiplicative,boxcox_no_smear,linearized_ols,9,0.0053881659999999165,,,7.964067264480312,,,,
exponential_multiplicative,boxcox_smear,linearized_ols,9,0.0054474999999998275,,,7.577592170123185,,,,
exponential_multiplicative,yeojohnson_no_smear,linearized_ols,9,0.006024666000000067,,,7.829723546692916,,,,
exponential_multiplicative,yeojohnson_smear,linearized_ols,9,0.00603329199999969,,,7.386921285593902,,,,
exponential_multiplicative,GD,nonlinear,9,0.12404083300000002,5000.0,35001.0,7.608732610646782,False,,heuristic,
exponential_multiplicative,GN,nonlinear,9,0.000825958000000071,24.0,169.0,7.609790597603679,True,,heuristic,
exponential_multiplicative,BFGS,nonlinear,9,0.0012065420000002547,15.0,239.0,7.609790597456499,True,,heuristic,
exponential_multiplicative,ZZU,zzu_hybrid,9,0.0011957920000003064,10.0,158.0,7.633649689968401,True,,,log_smear
exponential_multiplicative,BFGS_warmstart,nonlinear,9,0.0007594159999997352,10.0,157.0,7.609790597400588,True,,zzu_screen,
exponential_additive,identity,linearized_ols,0,4.808299999981003e-05,,,9.422685031361082,,,,
exponential_additive,log_no_smear,linearized_ols,0,3.3125000000300275e-05,,,46.00665243316684,,,,
exponential_additive,log_smear,linearized_ols,0,2.775000000010408e-05,,,1076.819129982389,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,0,2.7874999999788486e-05,,,31.594055118344844,,,,
exponential_additive,reciprocal_smear,linearized_ols,0,2.6832999999726326e-05,,,31.59402656708757,,,,
exponential_additive,power_0.5_smear,linearized_ols,0,2.8458000000064487e-05,,,7.372155897713776,,,,
exponential_additive,power_2_smear,linearized_ols,0,2.8083999999761744e-05,,,13.628989184306032,,,,
exponential_additive,boxcox_no_smear,linearized_ols,0,0.005449417000000345,,,7.46506533968147,,,,
exponential_additive,boxcox_smear,linearized_ols,0,0.006239667000000004,,,6.4607159538762104,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,0,0.006190541999999688,,,8.150560511925901,,,,
exponential_additive,yeojohnson_smear,linearized_ols,0,0.006353999999999971,,,7.493624113379445,,,,
exponential_additive,GD,nonlinear,0,0.12477454199999993,5000.0,35001.0,4.276693888566958,False,,heuristic,
exponential_additive,GN,nonlinear,0,0.0008328330000000328,24.0,169.0,4.27229307374113,True,,heuristic,
exponential_additive,BFGS,nonlinear,0,0.0013274160000000812,18.0,272.0,4.27229307237121,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,0,0.0013138340000002913,11.0,173.0,21.367811742725713,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,0,0.0008685829999999228,11.0,172.0,31.5940228979487,True,,zzu_screen,
exponential_additive,identity,linearized_ols,1,2.9708000000017165e-05,,,9.127334380749463,,,,
exponential_additive,log_no_smear,linearized_ols,1,2.8207999999807498e-05,,,19.40354532007252,,,,
