dataset,method,family,seed,fit_time_sec,n_iter,n_model_evals,rmse,converged,error,theta_init_source,zzu_best_transform
exponential_additive,boxcox_no_smear,linearized_ols,4,0.006779152012313716,,,8.299511207253358,,,,
exponential_additive,boxcox_smear,linearized_ols,4,0.006694594994769432,,,7.975118330567389,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,4,0.007641614007297903,,,8.992944926348793,,,,
exponential_additive,yeojohnson_smear,linearized_ols,4,0.007263116989634,,,8.834830272885185,,,,
exponential_additive,GD,nonlinear,4,0.12478423099673819,5000.0,35001.0,5.677504794368475,False,,heuristic,
exponential_additive,GN,nonlinear,4,0.0010878940083784983,25.0,176.0,5.696980345077609,True,,heuristic,
exponential_additive,BFGS,nonlinear,4,0.0013425469951471314,17.0,264.0,5.696980344789469,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,4,0.004826039003091864,45.0,752.0,5.674534749925537,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,4,0.0037723239947808906,45.0,751.0,5.696980345163301,True,,zzu_screen,
exponential_additive,identity,linearized_ols,5,5.693300045095384e-05,,,7.634161485612159,,,,
exponential_additive,log_no_smear,linearized_ols,5,4.6941000618971884e-05,,,7.616450609012944,,,,
exponential_additive,log_smear,linearized_ols,5,4.123500548303127e-05,,,108.46427921942626,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,5,4.4536995119415224e-05,,,17.797478370411778,,,,
exponential_additive,reciprocal_smear,linearized_ols,5,3.873399691656232e-05,,,17.79748155037428,,,,
exponential_additive,power_0.5_smear,linearized_ols,5,4.936900222674012e-05,,,5.183384968479675,,,,
exponential_additive,power_2_smear,linearized_ols,5,4.2091007344424725e-05,,,15.239847290339705,,,,
exponential_additive,boxcox_no_smear,linearized_ols,5,0.006716973992297426,,,5.145657235489413,,,,
exponential_additive,boxcox_smear,linearized_ols,5,0.006643770000664517,,,5.082747551840377,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,5,0.007722688009380363,,,5.141162377630751,,,,
exponential_additive,yeojohnson_smear,linearized_ols,5,0.007235077006043866,,,5.1681931395871405,,,,
exponential_additive,GD,nonlinear,5,0.12494884699117392,5000.0,35001.0,4.790126148055813,False,,heuristic,
exponential_additive,GN,nonlinear,5,0.0009537059959257022,21.0,148.0,4.797266525670759,True,,heuristic,
exponential_additive,BFGS,nonlinear,5,0.0016932109865592793,21.0,319.0,4.797266521628878,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,5,0.0032463509996887296,30.0,454.0,4.699990152009128,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,5,0.002368223009398207,30.0,453.0,4.797266525713675,True,,zzu_screen,
exponential_additive,identity,linearized_ols,6,5.715301085729152e-05,,,10.199552612453795,,,,
